E_mm_a,E_mm_n_left,E_mm_n_right
0.23499999999975496,-1.99,2.5
0.23599999999975485,-1.99,2.5
0.23699999999975474,-1.99,2.5
0.23799999999975463,-1.99,2.5
0.23899999999975452,-1.99,2.5
0.2399999999997544,-1.99,2.5
0.2409999999997543,-1.99,2.5
0.2419999999997542,-1.99,2.5
0.24299999999975408,-1.99,2.5
0.24399999999975397,-1.99,2.5
0.24499999999975386,-1.99,2.5
0.24599999999975375,-1.99,2.5
0.24699999999975364,-1.99,2.5
0.24799999999975353,-1.99,2.5
0.24899999999975342,-1.99,2.5
0.2499999999997533,-1.99,2.5
0.2509999999997532,-1.99,2.5
0.2519999999997531,-1.99,2.5
0.252999999999753,-1.99,2.5
0.25399999999975287,-1.99,2.5
0.25499999999975276,-1.99,2.5
0.25599999999975265,-1.99,2.5
0.25699999999975254,-1.99,2.5
0.2579999999997524,-1.99,2.5
0.2589999999997523,-1.99,2.5
0.2599999999997522,-1.99,2.5
0.2609999999997521,-1.99,2.5
0.261999999999752,-1.99,2.5
0.2629999999997519,-1.99,2.5
0.26399999999975177,-1.99,2.5
0.26499999999975166,-1.99,2.5
0.26599999999975155,-1.99,2.5
0.26699999999975144,-1.99,2.5
0.2679999999997513,-1.99,2.5
0.2689999999997512,-1.99,2.5
0.2699999999997511,-1.99,2.5
0.270999999999751,-1.99,2.5
0.2719999999997509,-1.99,2.5
0.2729999999997508,-1.99,2.5
0.27399999999975067,-1.99,2.5
0.27499999999975056,-1.99,2.5
0.27599999999975044,-1.99,2.5
0.27699999999975033,-1.99,2.5
0.2779999999997502,-1.99,2.5
0.2789999999997501,-1.99,2.5
0.27999999999975,-1.99,2.5
0.2809999999997499,-1.99,2.5
0.2819999999997498,-1.99,2.5
0.2829999999997497,-1.99,2.5
0.28399999999974956,-1.99,2.5
0.28499999999974945,-1.99,2.5
0.28599999999974934,-1.99,2.5
0.28699999999974923,-1.99,2.5
0.2879999999997491,-1.99,2.5
0.288999999999749,-1.99,2.5
0.2899999999997489,-1.99,2.5
0.2909999999997488,-1.99,2.5
0.2919999999997487,-1.99,2.5
0.2929999999997486,-1.99,2.5
0.29399999999974846,-1.99,2.5
0.29499999999974835,-1.99,2.5
0.29599999999974824,-1.99,2.5
0.29699999999974813,-1.99,2.5
0.297999999999748,-1.99,2.5
0.2989999999997479,-1.99,2.5
0.2999999999997478,-1.99,2.5
0.3009999999997477,-1.99,2.5
0.3019999999997476,-1.99,2.5
0.30299999999974747,-1.99,2.5
0.30399999999974736,-1.99,2.5
0.30499999999974725,-1.99,2.5
0.30599999999974714,-1.99,2.5
0.30699999999974703,-1.99,2.5
0.3079999999997469,-1.99,2.5
0.3089999999997468,-1.99,2.5
0.3099999999997467,-1.99,2.5
0.3109999999997466,-1.99,2.5
0.3119999999997465,-1.99,2.5
0.31299999999974637,-1.99,2.5
0.31399999999974626,-1.99,2.5
0.31499999999974615,-1.99,2.5
0.31599999999974604,-1.99,2.5
0.31699999999974593,-1.99,2.5
0.3179999999997458,-1.99,2.5
0.3189999999997457,-1.99,2.5
0.3199999999997456,-1.99,2.5
0.3209999999997455,-1.99,2.5
0.3219999999997454,-1.99,2.5
0.32299999999974527,-1.99,2.5
0.32399999999974516,-1.99,2.5
0.32499999999974505,-1.99,2.5
0.32599999999974494,-1.99,2.5
0.32699999999974483,-1.99,2.5
0.3279999999997447,-1.99,2.5
0.3289999999997446,-1.99,2.5
0.3299999999997445,-1.99,2.5
0.3309999999997444,-1.99,2.5
0.3319999999997443,-1.99,2.5
0.33299999999974417,-1.99,2.5
0.33399999999974406,-1.99,2.5
0.33499999999974395,-1.99,2.5
0.33599999999974384,-1.99,2.5
0.3369999999997437,-1.99,2.5
0.3379999999997436,-1.99,2.5
0.3389999999997435,-1.99,2.5
0.3399999999997434,-1.99,2.5
0.3409999999997433,-1.99,2.5
0.3419999999997432,-1.99,2.5
0.34299999999974307,-1.99,2.5
0.34399999999974296,-1.99,2.5
0.34499999999974285,-1.99,2.5
0.34599999999974274,-1.99,2.5
0.3469999999997426,-1.99,2.5
0.3479999999997425,-1.99,2.5
0.3489999999997424,-1.99,2.5
0.3499999999997423,-1.99,2.5
0.3509999999997422,-1.99,2.5
0.3519999999997421,-1.99,2.5
0.35299999999974196,-1.99,2.5
0.35399999999974185,-1.99,2.5
0.35499999999974174,-1.99,2.5
0.35599999999974163,-1.99,2.5
0.3569999999997415,-1.99,2.5
0.3579999999997414,-1.99,2.5
0.3589999999997413,-1.99,2.5
0.3599999999997412,-1.99,2.5
0.3609999999997411,-1.99,2.5
0.361999999999741,-1.99,2.5
0.36299999999974086,-1.99,2.5
0.36399999999974075,-1.99,2.5
0.36499999999974064,-1.99,2.5
0.36599999999974053,-1.99,2.5
0.3669999999997404,-1.99,2.5
0.3679999999997403,-1.99,2.5
0.3689999999997402,-1.99,2.5
0.3699999999997401,-1.99,2.5
0.37099999999974,-1.99,2.5
0.37199999999973987,-1.99,2.5
0.37299999999973976,-1.99,2.5
0.37399999999973965,-1.99,2.5
0.37499999999973954,-1.99,2.5
0.37599999999973943,-1.99,2.5
0.3769999999997393,-1.99,2.5
0.3779999999997392,-1.99,2.5
0.3789999999997391,-1.99,2.5
0.379999999999739,-1.99,2.5
0.3809999999997389,-1.99,2.5
0.38199999999973877,-1.99,2.5
0.38299999999973866,-1.99,2.5
0.38399999999973855,-1.99,2.5
0.38499999999973844,-1.99,2.5
0.38599999999973833,-1.99,2.5
0.3869999999997382,-1.99,2.5
0.3879999999997381,-1.99,2.5
0.388999999999738,-1.99,2.5
0.3899999999997379,-1.99,2.5
0.3909999999997378,-1.99,2.5
0.39199999999973767,-1.99,2.5
0.39299999999973756,-1.99,2.5
0.39399999999973745,-1.99,2.5
0.39499999999973734,-1.99,2.5
0.39599999999973723,-1.99,2.5
0.3969999999997371,-1.99,2.5
0.397999999999737,-1.99,2.5
0.3989999999997369,-1.99,2.5
0.3999999999997368,-1.99,2.5
0.4009999999997367,-1.99,2.5
0.40199999999973657,-1.99,2.5
0.40299999999973646,-1.99,2.5
0.40399999999973635,-1.99,2.5
0.40499999999973624,-1.99,2.5
0.4059999999997361,-1.99,2.5
0.406999999999736,-1.99,2.5
0.4079999999997359,-1.99,2.5
0.4089999999997358,-1.99,2.5
0.4099999999997357,-1.99,2.5
0.4109999999997356,-1.99,2.5
0.41199999999973547,-1.99,2.5
0.41299999999973536,-1.99,2.5
0.41399999999973525,-1.99,2.5
0.41499999999973514,-1.99,2.5
0.415999999999735,-1.99,2.5
0.4169999999997349,-1.99,2.5
0.4179999999997348,-1.99,2.5
0.4189999999997347,-1.99,2.5
0.4199999999997346,-1.99,2.5
0.4209999999997345,-1.99,2.5
0.42199999999973437,-1.99,2.5
0.42299999999973426,-1.99,2.5
0.42399999999973415,-1.99,2.5
0.42499999999973403,-1.99,2.5
0.4259999999997339,-1.99,2.5
0.4269999999997338,-1.99,2.5
0.4279999999997337,-1.99,2.5
0.4289999999997336,-1.99,2.5
0.4299999999997335,-1.99,2.5
0.4309999999997334,-1.99,2.5
0.43199999999973326,-1.99,2.5
0.43299999999973315,-1.99,2.5
0.43399999999973304,-1.99,2.5
0.43499999999973293,-1.99,2.5
0.4359999999997328,-1.99,2.5
0.4369999999997327,-1.99,2.5
0.4379999999997326,-1.99,2.5
0.4389999999997325,-1.99,2.5
0.4399999999997324,-1.99,2.5
0.4409999999997323,-1.99,2.5
0.44199999999973216,-1.99,2.5
0.44299999999973205,-1.99,2.5
0.44399999999973194,-1.99,2.5
0.44499999999973183,-1.99,2.5
0.4459999999997317,-1.99,2.5
0.4469999999997316,-1.99,2.5
0.4479999999997315,-1.99,2.5
0.4489999999997314,-1.99,2.5
0.4499999999997313,-1.99,2.5
0.45099999999973117,-1.99,2.5
0.45199999999973106,-1.99,2.5
0.45299999999973095,-1.99,2.5
0.45399999999973084,-1.99,2.5
0.45499999999973073,-1.99,2.5
0.4559999999997306,-1.99,2.5
0.4569999999997305,-1.99,2.5
0.4579999999997304,-1.99,2.5
0.4589999999997303,-1.99,2.5
0.4599999999997302,-1.99,2.5
0.46099999999973007,-1.99,2.5
0.46199999999972996,-1.99,2.5
0.46299999999972985,-1.99,2.5
0.46399999999972974,-1.99,2.5
0.46499999999972963,-1.99,2.5
0.4659999999997295,-1.99,2.5
0.4669999999997294,-1.99,2.5
0.4679999999997293,-1.99,2.5
0.4689999999997292,-1.99,2.5
0.4699999999997291,-1.99,2.5
0.47099999999972897,-1.99,2.5
0.47199999999972886,-1.99,2.5
0.47299999999972875,-1.99,2.5
0.47399999999972864,-1.99,2.5
0.47499999999972853,-1.99,2.5
0.4759999999997284,-1.99,2.5
0.4769999999997283,-1.99,2.5
0.4779999999997282,-1.99,2.5
0.4789999999997281,-1.99,2.5
0.479999999999728,-1.99,2.5
0.48099999999972787,-1.99,2.5
0.48199999999972776,-1.99,2.5
0.48299999999972765,-1.99,2.5
0.48399999999972754,-1.99,2.5
0.4849999999997274,-1.99,2.5
0.4859999999997273,-1.99,2.5
0.4869999999997272,-1.99,2.5
0.4879999999997271,-1.99,2.5
0.488999999999727,-1.99,2.5
0.4899999999997269,-1.99,2.5
0.49099999999972677,-1.99,2.5
0.49199999999972666,-1.99,2.5
0.49299999999972655,-1.99,2.5
0.49399999999972644,-1.99,2.5
0.4949999999997263,-1.99,2.5
0.4959999999997262,-1.99,2.5
0.4969999999997261,-1.99,2.5
0.497999999999726,-1.99,2.5
0.4989999999997259,-1.99,2.5
0.4999999999997258,-1.99,2.5
0.5009999999997257,-1.99,2.5
0.5019999999997256,-1.99,2.5
0.5029999999997254,-1.99,2.5
0.5039999999997253,-1.99,2.5
0.5049999999997252,-1.99,2.5
0.5059999999997251,-1.99,2.5
0.506999999999725,-1.99,2.5
0.5079999999997249,-1.99,2.5
0.5089999999997248,-1.99,2.5
0.5099999999997247,-1.99,2.5
0.5109999999997246,-1.99,2.5
0.5119999999997245,-1.99,2.5
0.5129999999997243,-1.99,2.5
0.5139999999997242,-1.99,2.5
0.5149999999997241,-1.99,2.5
0.515999999999724,-1.99,2.5
0.5169999999997239,-1.99,2.5
0.5179999999997238,-1.99,2.5
0.5189999999997237,-1.99,2.5
0.5199999999997236,-1.99,2.5
0.5209999999997235,-1.99,2.5
0.5219999999997234,-1.99,2.5
0.5229999999997232,-1.99,2.5
0.5239999999997231,-1.99,2.5
0.524999999999723,-1.99,2.5
0.5259999999997229,-1.99,2.5
0.5269999999997228,-1.99,2.5
0.5279999999997227,-1.99,2.5
0.5289999999997226,-1.99,2.5
0.5299999999997225,-1.99,2.5
0.5309999999997224,-1.99,2.5
0.5319999999997223,-1.99,2.5
0.5329999999997221,-1.99,2.5
0.533999999999722,-1.99,2.5
0.5349999999997219,-1.99,2.5
0.5359999999997218,-1.99,2.5
0.5369999999997217,-1.99,2.5
0.5379999999997216,-1.99,2.5
0.5389999999997215,-1.99,2.5
0.5399999999997214,-1.99,2.5
0.5409999999997213,-1.99,2.5
0.5419999999997211,-1.99,2.5
0.542999999999721,-1.99,2.5
0.5439999999997209,-1.99,2.5
0.5449999999997208,-1.99,2.5
0.5459999999997207,-1.99,2.5
0.5469999999997206,-1.99,2.5
0.5479999999997205,-1.99,2.5
0.5489999999997204,-1.99,2.5
0.5499999999997203,-1.99,2.5
0.5509999999997202,-1.99,2.5
0.55199999999972,-1.99,2.5
0.5529999999997199,-1.99,2.5
0.5539999999997198,-1.99,2.5
0.5549999999997197,-1.99,2.5
0.5559999999997196,-1.99,2.5
0.5569999999997195,-1.99,2.5
0.5579999999997194,-1.99,2.5
0.5589999999997193,-1.99,2.5
0.5599999999997192,-1.99,2.5
0.5609999999997191,-1.99,2.5
0.561999999999719,-1.99,2.5
0.5629999999997188,-1.99,2.5
0.5639999999997187,-1.99,2.5
0.5649999999997186,-1.99,2.5
0.5659999999997185,-1.99,2.5
0.5669999999997184,-1.99,2.5
0.5679999999997183,-1.99,2.5
0.5689999999997182,-1.99,2.5
0.5699999999997181,-1.99,2.5
0.570999999999718,-1.99,2.5
0.5719999999997178,-1.99,2.5
0.5729999999997177,-1.99,2.5
0.5739999999997176,-1.99,2.5
0.5749999999997175,-1.99,2.5
0.5759999999997174,-1.99,2.5
0.5769999999997173,-1.99,2.5
0.5779999999997172,-1.99,2.5
0.5789999999997171,-1.99,2.5
0.579999999999717,-1.99,2.5
0.5809999999997169,-1.99,2.5
0.5819999999997167,-1.99,2.5
0.5829999999997166,-1.99,2.5
0.5839999999997165,-1.99,2.5
0.5849999999997164,-1.99,2.5
0.5859999999997163,-1.99,2.5
0.5869999999997162,-1.99,2.5
0.5879999999997161,-1.99,2.5
0.588999999999716,-1.99,2.5
0.5899999999997159,-1.99,2.5
0.5909999999997158,-1.99,2.5
0.5919999999997156,-1.99,2.5
0.5929999999997155,-1.99,2.5
0.5939999999997154,-1.99,2.5
0.5949999999997153,-1.99,2.5
0.5959999999997152,-1.99,2.5
0.5969999999997151,-1.99,2.5
0.597999999999715,-1.99,2.5
0.5989999999997149,-1.99,2.5
0.5999999999997148,-1.99,2.5
0.6009999999997147,-1.99,2.5
0.6019999999997145,-1.99,2.5
0.6029999999997144,-1.99,2.5
0.6039999999997143,-1.99,2.5
0.6049999999997142,-1.99,2.5
0.6059999999997141,-1.99,2.5
0.606999999999714,-1.99,2.5
0.6079999999997139,-1.99,2.5
0.6089999999997138,-1.99,2.5
0.6099999999997137,-1.99,2.5
0.6109999999997136,-1.99,2.5
0.6119999999997134,-1.99,2.5
0.6129999999997133,-1.99,2.5
0.6139999999997132,-1.99,2.5
0.6149999999997131,-1.99,2.5
0.615999999999713,-1.99,2.5
0.6169999999997129,-1.99,2.5
0.6179999999997128,-1.99,2.5
0.6189999999997127,-1.99,2.5
0.6199999999997126,-1.99,2.5
0.6209999999997124,-1.99,2.5
0.6219999999997123,-1.99,2.5
0.6229999999997122,-1.99,2.5
0.6239999999997121,-1.99,2.5
0.624999999999712,-1.99,2.5
0.6259999999997119,-1.99,2.5
0.6269999999997118,-1.99,2.5
0.6279999999997117,-1.99,2.5
0.6289999999997116,-1.99,2.5
0.6299999999997115,-1.99,2.5
0.6309999999997113,-1.99,2.5
0.6319999999997112,-1.99,2.5
0.6329999999997111,-1.99,2.5
0.633999999999711,-1.99,2.5
0.6349999999997109,-1.99,2.5
0.6359999999997108,-1.99,2.5
0.6369999999997107,-1.99,2.5
0.6379999999997106,-1.99,2.5
0.6389999999997105,-1.99,2.5
0.6399999999997104,-1.99,2.5
0.6409999999997102,-1.99,2.5
0.6419999999997101,-1.99,2.5
0.64299999999971,-1.99,2.5
0.6439999999997099,-1.99,2.5
0.6449999999997098,-1.99,2.5
0.6459999999997097,-1.99,2.5
0.6469999999997096,-1.99,2.5
0.6479999999997095,-1.99,2.5
0.6489999999997094,-1.99,2.5
0.6499999999997093,-1.99,2.5
0.6509999999997091,-1.99,2.5
0.651999999999709,-1.99,2.5
0.6529999999997089,-1.99,2.5
0.6539999999997088,-1.99,2.5
0.6549999999997087,-1.99,2.5
0.6559999999997086,-1.99,2.5
0.6569999999997085,-1.99,2.5
0.6579999999997084,-1.99,2.5
0.6589999999997083,-1.99,2.5
0.6599999999997082,-1.99,2.5
0.660999999999708,-1.99,2.5
0.6619999999997079,-1.99,2.5
0.6629999999997078,-1.99,2.5
0.6639999999997077,-1.99,2.5
0.6649999999997076,-1.99,2.5
0.6659999999997075,-1.99,2.5
0.6669999999997074,-1.99,2.5
0.6679999999997073,-1.99,2.5
0.6689999999997072,-1.99,2.5
0.669999999999707,-1.99,2.5
0.6709999999997069,-1.99,2.5
0.6719999999997068,-1.99,2.5
0.6729999999997067,-1.99,2.5
0.6739999999997066,-1.99,2.5
0.6749999999997065,-1.99,2.5
0.6759999999997064,-1.99,2.5
0.6769999999997063,-1.99,2.5
0.6779999999997062,-1.99,2.5
0.6789999999997061,-1.99,2.5
0.679999999999706,-1.99,2.5
0.6809999999997058,-1.99,2.5
0.6819999999997057,-1.99,2.5
0.6829999999997056,-1.99,2.5
0.6839999999997055,-1.99,2.5
0.6849999999997054,-1.99,2.5
0.6859999999997053,-1.99,2.5
0.6869999999997052,-1.99,2.5
0.6879999999997051,-1.99,2.5
0.688999999999705,-1.99,2.5
0.6899999999997048,-1.99,2.5
0.6909999999997047,-1.99,2.5
0.6919999999997046,-1.99,2.5
0.6929999999997045,-1.99,2.5
0.6939999999997044,-1.99,2.5
0.6949999999997043,-1.99,2.5
0.6959999999997042,-1.99,2.5
0.6969999999997041,-1.99,2.5
0.697999999999704,-1.99,2.5
0.6989999999997039,-1.99,2.5
0.6999999999997037,-1.99,2.5
0.7009999999997036,-1.99,2.5
0.7019999999997035,-1.99,2.5
0.7029999999997034,-1.99,2.5
0.7039999999997033,-1.99,2.5
0.7049999999997032,-1.99,2.5
0.7059999999997031,-1.99,2.5
0.706999999999703,-1.99,2.5
0.7079999999997029,-1.99,2.5
0.7089999999997028,-1.99,2.5
0.7099999999997026,-1.99,2.5
0.7109999999997025,-1.99,2.5
0.7119999999997024,-1.99,2.5
0.7129999999997023,-1.99,2.5
0.7139999999997022,-1.99,2.5
0.7149999999997021,-1.99,2.5
0.715999999999702,-1.99,2.5
0.7169999999997019,-1.99,2.5
0.7179999999997018,-1.99,2.5
0.7189999999997017,-1.99,2.5
0.7199999999997015,-1.99,2.5
0.7209999999997014,-1.99,2.5
0.7219999999997013,-1.99,2.5
0.7229999999997012,-1.99,2.5
0.7239999999997011,-1.99,2.5
0.724999999999701,-1.99,2.5
0.7259999999997009,-1.99,2.5
0.7269999999997008,-1.99,2.5
0.7279999999997007,-1.99,2.5
0.7289999999997006,-1.99,2.5
0.7299999999997004,-1.99,2.5
0.7309999999997003,-1.99,2.5
0.7319999999997002,-1.99,2.5
0.7329999999997001,-1.99,2.5
0.7339999999997,-1.99,2.5
0.7349999999996999,-1.99,2.5
0.7359999999996998,-1.99,2.5
0.7369999999996997,-1.99,2.5
0.7379999999996996,-1.99,2.5
0.7389999999996995,-1.99,2.5
0.7399999999996993,-1.99,2.5
0.7409999999996992,-1.99,2.5
0.7419999999996991,-1.99,2.5
0.742999999999699,-1.99,2.5
0.7439999999996989,-1.99,2.5
0.7449999999996988,-1.99,2.5
0.7459999999996987,-1.99,2.5
0.7469999999996986,-1.99,2.5
0.7479999999996985,-1.99,2.5
0.7489999999996984,-1.99,2.5
0.7499999999996982,-1.99,2.5
0.7509999999996981,-1.99,2.5
0.751999999999698,-1.99,2.5
0.7529999999996979,-1.99,2.5
0.7539999999996978,-1.99,2.5
0.7549999999996977,-1.99,2.5
0.7559999999996976,-1.99,2.5
0.7569999999996975,-1.99,2.5
0.7579999999996974,-1.99,2.5
0.7589999999996973,-1.99,2.5
0.7599999999996971,-1.99,2.5
0.760999999999697,-1.99,2.5
0.7619999999996969,-1.99,2.5
0.7629999999996968,-1.99,2.5
0.7639999999996967,-1.99,2.5
0.7649999999996966,-1.99,2.5
0.7659999999996965,-1.99,2.5
0.7669999999996964,-1.99,2.5
0.7679999999996963,-1.99,2.5
0.7689999999996961,-1.99,2.5
0.769999999999696,-1.99,2.5
0.7709999999996959,-1.99,2.5
0.7719999999996958,-1.99,2.5
0.7729999999996957,-1.99,2.5
0.7739999999996956,-1.99,2.5
0.7749999999996955,-1.99,2.5
0.7759999999996954,-1.99,2.5
0.7769999999996953,-1.99,2.5
0.7779999999996952,-1.99,2.5
0.778999999999695,-1.99,2.5
0.7799999999996949,-1.99,2.5
0.7809999999996948,-1.99,2.5
0.7819999999996947,-1.99,2.5
0.7829999999996946,-1.99,2.5
0.7839999999996945,-1.99,2.5
0.7849999999996944,-1.99,2.5
0.7859999999996943,-1.99,2.5
0.7869999999996942,-1.99,2.5
0.7879999999996941,-1.99,2.5
0.788999999999694,-1.99,2.5
0.7899999999996938,-1.99,2.5
0.7909999999996937,-1.99,2.5
0.7919999999996936,-1.99,2.5
0.7929999999996935,-1.99,2.5
0.7939999999996934,-1.99,2.5
0.7949999999996933,-1.99,2.5
0.7959999999996932,-1.99,2.5
0.7969999999996931,-1.99,2.5
0.797999999999693,-1.99,2.5
0.7989999999996928,-1.99,2.5
0.7999999999996927,-1.99,2.5
0.8009999999996926,-1.99,2.5
0.8019999999996925,-1.99,2.5
0.8029999999996924,-1.99,2.5
0.8039999999996923,-1.99,2.5
0.8049999999996922,-1.99,2.5
0.8059999999996921,-1.99,2.5
0.806999999999692,-1.99,2.5
0.8079999999996919,-1.99,2.5
0.8089999999996917,-1.99,2.5
0.8099999999996916,-1.99,2.5
0.8109999999996915,-1.99,2.5
0.8119999999996914,-1.99,2.5
0.8129999999996913,-1.99,2.5
0.8139999999996912,-1.99,2.5
0.8149999999996911,-1.99,2.5
0.815999999999691,-1.99,2.5
0.8169999999996909,-1.99,2.5
0.8179999999996908,-1.99,2.5
0.8189999999996906,-1.99,2.5
0.8199999999996905,-1.99,2.5
0.8209999999996904,-1.99,2.5
0.8219999999996903,-1.99,2.5
0.8229999999996902,-1.99,2.5
0.8239999999996901,-1.99,2.5
0.82499999999969,-1.99,2.5
0.8259999999996899,-1.99,2.5
0.8269999999996898,-1.99,2.5
0.8279999999996897,-1.99,2.5
0.8289999999996895,-1.99,2.5
0.8299999999996894,-1.99,2.5
0.8309999999996893,-1.99,2.5
0.8319999999996892,-1.99,2.5
0.8329999999996891,-1.99,2.5
0.833999999999689,-1.99,2.5
0.8349999999996889,-1.99,2.5
0.8359999999996888,-1.99,2.5
0.8369999999996887,-1.99,2.5
0.8379999999996885,-1.99,2.5
0.8389999999996884,-1.99,2.5
0.8399999999996883,-1.99,2.5
0.8409999999996882,-1.99,2.5
0.8419999999996881,-1.99,2.5
0.842999999999688,-1.99,2.5
0.8439999999996879,-1.99,2.5
0.8449999999996878,-1.99,2.5
0.8459999999996877,-1.99,2.5
0.8469999999996876,-1.99,2.5
0.8479999999996874,-1.99,2.5
0.8489999999996873,-1.99,2.5
0.8499999999996872,-1.99,2.5
0.8509999999996871,-1.99,2.5
0.851999999999687,-1.99,2.5
0.8529999999996869,-1.99,2.5
0.8539999999996868,-1.99,2.5
0.8549999999996867,-1.99,2.5
0.8559999999996866,-1.99,2.5
0.8569999999996865,-1.99,2.5
0.8579999999996863,-1.99,2.5
0.8589999999996862,-1.99,2.5
0.8599999999996861,-1.99,2.5
0.860999999999686,-1.99,2.5
0.8619999999996859,-1.99,2.5
0.8629999999996858,-1.99,2.5
0.8639999999996857,-1.99,2.5
0.8649999999996856,-1.99,2.5
0.8659999999996855,-1.99,2.5
0.8669999999996854,-1.99,2.5
0.8679999999996852,-1.99,2.5
0.8689999999996851,-1.99,2.5
0.869999999999685,-1.99,2.5
0.8709999999996849,-1.99,2.5
0.8719999999996848,-1.99,2.5
0.8729999999996847,-1.99,2.5
0.8739999999996846,-1.99,2.5
0.8749999999996845,-1.99,2.5
0.8759999999996844,-1.99,2.5
0.8769999999996843,-1.99,2.5
0.8779999999996841,-1.99,2.5
0.878999999999684,-1.99,2.5
0.8799999999996839,-1.99,2.5
0.8809999999996838,-1.99,2.5
0.8819999999996837,-1.99,2.5
0.8829999999996836,-1.99,2.5
0.8839999999996835,-1.99,2.5
0.8849999999996834,-1.99,2.5
0.8859999999996833,-1.99,2.5
0.8869999999996832,-1.99,2.5
0.887999999999683,-1.99,2.5
0.8889999999996829,-1.99,2.5
0.8899999999996828,-1.99,2.5
0.8909999999996827,-1.99,2.5
0.8919999999996826,-1.99,2.5
0.8929999999996825,-1.99,2.5
0.8939999999996824,-1.99,2.5
0.8949999999996823,-1.99,2.5
0.8959999999996822,-1.99,2.5
0.896999999999682,-1.99,2.5
0.8979999999996819,-1.99,2.5
0.8989999999996818,-1.99,2.5
0.8999999999996817,-1.99,2.5
0.9009999999996816,-1.99,2.5
0.9019999999996815,-1.99,2.5
0.9029999999996814,-1.99,2.5
0.9039999999996813,-1.99,2.5
0.9049999999996812,-1.99,2.5
0.9059999999996811,-1.99,2.5
0.906999999999681,-1.99,2.5
0.9079999999996808,-1.99,2.5
0.9089999999996807,-1.99,2.5
0.9099999999996806,-1.99,2.5
0.9109999999996805,-1.99,2.5
0.9119999999996804,-1.99,2.5
0.9129999999996803,-1.99,2.5
0.9139999999996802,-1.99,2.5
0.9149999999996801,-1.99,2.5
0.91599999999968,-1.99,2.5
0.9169999999996798,-1.99,2.5
0.9179999999996797,-1.99,2.5
0.9189999999996796,-1.99,2.5
0.9199999999996795,-1.99,2.5
0.9209999999996794,-1.99,2.5
0.9219999999996793,-1.99,2.5
0.9229999999996792,-1.99,2.5
0.9239999999996791,-1.99,2.5
0.924999999999679,-1.99,2.5
0.9259999999996789,-1.99,2.5
0.9269999999996787,-1.99,2.5
0.9279999999996786,-1.99,2.5
0.9289999999996785,-1.99,2.5
0.9299999999996784,-1.99,2.5
0.9309999999996783,-1.99,2.5
0.9319999999996782,-1.99,2.5
0.9329999999996781,-1.99,2.5
0.933999999999678,-1.99,2.5
0.9349999999996779,-1.99,2.5
0.9359999999996778,-1.99,2.5
0.9369999999996776,-1.99,2.5
0.9379999999996775,-1.99,2.5
0.9389999999996774,-1.99,2.5
0.9399999999996773,-1.99,2.5
0.9409999999996772,-1.99,2.5
0.9419999999996771,-1.99,2.5
0.942999999999677,-1.99,2.5
0.9439999999996769,-1.99,2.5
0.9449999999996768,-1.99,2.5
0.9459999999996767,-1.99,2.5
0.9469999999996765,-1.99,2.5
0.9479999999996764,-1.99,2.5
0.9489999999996763,-1.99,2.5
0.9499999999996762,-1.99,2.5
0.9509999999996761,-1.99,2.5
0.951999999999676,-1.99,2.5
0.9529999999996759,-1.99,2.5
0.9539999999996758,-1.99,2.5
0.9549999999996757,-1.99,2.5
0.9559999999996756,-1.99,2.5
0.9569999999996754,-1.99,2.5
0.9579999999996753,-1.99,2.5
0.9589999999996752,-1.99,2.5
0.9599999999996751,-1.99,2.5
0.960999999999675,-1.99,2.5
0.9619999999996749,-1.99,2.5
0.9629999999996748,-1.99,2.5
0.9639999999996747,-1.99,2.5
0.9649999999996746,-1.99,2.5
0.9659999999996745,-1.99,2.5
0.9669999999996743,-1.99,2.5
0.9679999999996742,-1.99,2.5
0.9689999999996741,-1.99,2.5
0.969999999999674,-1.99,2.5
0.9709999999996739,-1.99,2.5
0.9719999999996738,-1.99,2.5
0.9729999999996737,-1.99,2.5
0.9739999999996736,-1.99,2.5
0.9749999999996735,-1.99,2.5
0.9759999999996734,-1.99,2.5
0.9769999999996732,-1.99,2.5
0.9779999999996731,-1.99,2.5
0.978999999999673,-1.99,2.5
0.9799999999996729,-1.99,2.5
0.9809999999996728,-1.99,2.5
0.9819999999996727,-1.99,2.5
0.9829999999996726,-1.99,2.5
0.9839999999996725,-1.99,2.5
0.9849999999996724,-1.99,2.5
0.9859999999996722,-1.99,2.5
0.9869999999996721,-1.99,2.5
0.987999999999672,-1.99,2.5
0.9889999999996719,-1.99,2.5
0.9899999999996718,-1.99,2.5
0.9909999999996717,-1.99,2.5
0.9919999999996716,-1.99,2.5
0.9929999999996715,-1.99,2.5
0.9939999999996714,-1.99,2.5
0.9949999999996713,-1.99,2.5
0.9959999999996711,-1.99,2.5
0.996999999999671,-1.99,2.5
0.9979999999996709,-1.99,2.5
0.9989999999996708,-1.99,2.5
0.9999999999996707,-1.99,2.5
1.0009999999996706,-1.99,2.5
1.0019999999996705,-1.99,2.5
1.0029999999996704,-1.99,2.5
1.0039999999996703,-1.99,2.5
1.0049999999996702,-1.99,2.5
1.00599999999967,-1.99,2.5
1.00699999999967,-1.99,2.5
1.0079999999996698,-1.99,2.5
1.0089999999996697,-1.99,2.5
1.0099999999996696,-1.99,2.5
1.0109999999996695,-1.99,2.5
1.0119999999996694,-1.99,2.5
1.0129999999996693,-1.99,2.5
1.0139999999996692,-1.99,2.5
