E_mm_n,E_mm_a
0.02099999999977853,-1.7216796875
0.02199999999977842,-1.7216796875
0.02299999999977831,-1.7216796875
0.0239999999997782,-1.72154541015625
0.02499999999977809,-1.72154541015625
0.02599999999977798,-1.7214111328125
0.02699999999977787,-1.7214111328125
0.027999999999777758,-1.7214111328125
0.028999999999777648,-1.72127685546875
0.029999999999777538,-1.721142578125
0.030999999999777428,-1.721142578125
0.03199999999977732,-1.721142578125
0.03299999999977721,-1.72100830078125
0.0339999999997771,-1.72100830078125
0.03499999999977699,-1.7208740234375002
0.03599999999977688,-1.7208740234375002
0.03699999999977677,-1.7208740234375002
0.03799999999977666,-1.7207397460937501
0.03899999999977655,-1.72060546875
0.03999999999977644,-1.72060546875
0.040999999999776326,-1.72060546875
0.041999999999776216,-1.72047119140625
0.042999999999776106,-1.7203369140625
0.043999999999775996,-1.7203369140625
0.044999999999775886,-1.7203369140625
0.045999999999775776,-1.7203369140625
0.046999999999775666,-1.72020263671875
0.047999999999775556,-1.720068359375
0.048999999999775445,-1.720068359375
0.049999999999775335,-1.720068359375
0.050999999999775225,-1.7199340820312499
0.051999999999775115,-1.7197998046874998
0.052999999999775005,-1.7197998046874998
0.053999999999774895,-1.7197998046874998
0.054999999999774785,-1.71966552734375
0.055999999999774674,-1.71953125
0.056999999999774564,-1.71953125
0.057999999999774454,-1.71953125
0.058999999999774344,-1.71939697265625
0.059999999999774234,-1.71939697265625
0.060999999999774124,-1.7192626953125
0.061999999999774014,-1.7192626953125
0.0629999999997739,-1.7192626953125
0.0639999999997738,-1.71912841796875
0.06499999999977368,-1.718994140625
0.06599999999977357,-1.718994140625
0.06699999999977346,-1.718994140625
0.06799999999977335,-1.71885986328125
0.06899999999977324,-1.7187255859375
0.06999999999977313,-1.7187255859375
0.07099999999977302,-1.7187255859375
0.07199999999977291,-1.7185913085937499
0.0729999999997728,-1.7184570312499998
0.07399999999977269,-1.7184570312499998
0.07499999999977258,-1.7184570312499998
0.07599999999977247,-1.7183227539062498
0.07699999999977236,-1.7181884765624997
0.07799999999977225,-1.7181884765624997
0.07899999999977214,-1.71805419921875
0.07999999999977203,-1.71805419921875
0.08099999999977192,-1.7179199218749999
0.08199999999977181,-1.7179199218749999
0.0829999999997717,-1.7177856445312498
0.08399999999977159,-1.7176513671875
0.08499999999977148,-1.7176513671875
0.08599999999977137,-1.71751708984375
0.08699999999977126,-1.71751708984375
0.08799999999977115,-1.7173828125
0.08899999999977104,-1.7173828125
0.08999999999977093,-1.7172485351562499
0.09099999999977082,-1.7171142578124998
0.09199999999977071,-1.7171142578124998
0.0929999999997706,-1.71697998046875
0.09399999999977049,-1.716845703125
0.09499999999977038,-1.716845703125
0.09599999999977027,-1.716845703125
0.09699999999977016,-1.71671142578125
0.09799999999977005,-1.7165771484375
0.09899999999976994,-1.7165771484375
0.09999999999976983,-1.71644287109375
0.10099999999976972,-1.71630859375
0.10199999999976961,-1.71630859375
0.1029999999997695,-1.71630859375
0.10399999999976939,-1.71617431640625
0.10499999999976928,-1.7160400390625
0.10599999999976917,-1.7160400390625
0.10699999999976906,-1.71590576171875
0.10799999999976895,-1.715771484375
0.10899999999976884,-1.715771484375
0.10999999999976873,-1.71563720703125
0.11099999999976862,-1.71563720703125
0.11199999999976851,-1.7155029296875002
0.1129999999997684,-1.7155029296875002
0.11399999999976829,-1.7153686523437501
0.11499999999976818,-1.715234375
0.11599999999976807,-1.715234375
0.11699999999976796,-1.71510009765625
0.11799999999976785,-1.7149658203125
0.11899999999976774,-1.7149658203125
0.11999999999976763,-1.7149658203125
0.12099999999976752,-1.7148315429687502
0.1219999999997674,-1.7146972656250001
0.1229999999997673,-1.7146972656250001
0.12399999999976719,-1.71456298828125
0.12499999999976708,-1.7144287109375003
0.12599999999976697,-1.7144287109375003
0.12699999999976685,-1.7142944335937502
0.12799999999976674,-1.7141601562500002
0.12899999999976663,-1.7141601562500002
0.12999999999976652,-1.7141601562500002
0.13099999999976641,-1.7140258789062501
0.1319999999997663,-1.7138916015625
0.1329999999997662,-1.7138916015625
0.13399999999976608,-1.71375732421875
0.13499999999976597,-1.713623046875
0.13599999999976586,-1.713623046875
0.13699999999976575,-1.71348876953125
0.13799999999976564,-1.7133544921875
0.13899999999976553,-1.7133544921875
0.13999999999976542,-1.7133544921875
0.1409999999997653,-1.71322021484375
0.1419999999997652,-1.7130859375
0.1429999999997651,-1.7130859375
0.14399999999976498,-1.71295166015625
0.14499999999976487,-1.7128173828125002
0.14599999999976476,-1.7128173828125002
0.14699999999976465,-1.7126831054687501
0.14799999999976454,-1.712548828125
0.14899999999976443,-1.712548828125
0.14999999999976432,-1.712548828125
0.1509999999997642,-1.71241455078125
0.1519999999997641,-1.7122802734375
0.152999999999764,-1.7122802734375
0.15399999999976388,-1.71214599609375
0.15499999999976377,-1.71201171875
0.15599999999976366,-1.71201171875
0.15699999999976355,-1.7118774414062499
0.15799999999976344,-1.7117431640624998
0.15899999999976333,-1.7117431640624998
0.15999999999976322,-1.7117431640624998
0.1609999999997631,-1.71160888671875
0.161999999999763,-1.711474609375
0.1629999999997629,-1.711474609375
0.16399999999976278,-1.71134033203125
0.16499999999976267,-1.7112060546875
0.16599999999976256,-1.7112060546875
0.16699999999976245,-1.71107177734375
0.16799999999976234,-1.7109375
0.16899999999976223,-1.7109375
0.16999999999976212,-1.71080322265625
0.170999999999762,-1.71080322265625
0.1719999999997619,-1.7106689453125
0.1729999999997618,-1.7106689453125
0.17399999999976168,-1.71053466796875
0.17499999999976157,-1.710400390625
0.17599999999976146,-1.710400390625
0.17699999999976135,-1.71026611328125
0.17799999999976124,-1.7101318359375002
0.17899999999976113,-1.7101318359375002
0.17999999999976102,-1.7099975585937501
0.1809999999997609,-1.70986328125
0.1819999999997608,-1.70986328125
0.1829999999997607,-1.70972900390625
0.18399999999976058,-1.70972900390625
0.18499999999976047,-1.7095947265625
0.18599999999976036,-1.7095947265625
0.18699999999976025,-1.70946044921875
0.18799999999976014,-1.709326171875
0.18899999999976003,-1.709326171875
0.18999999999975992,-1.7091918945312499
0.1909999999997598,-1.7090576171874998
0.1919999999997597,-1.7090576171874998
0.19299999999975959,-1.70892333984375
0.19399999999975948,-1.7087890625
0.19499999999975937,-1.7087890625
0.19599999999975926,-1.70865478515625
0.19699999999975915,-1.70865478515625
0.19799999999975904,-1.7085205078125
0.19899999999975893,-1.7085205078125
0.19999999999975882,-1.70838623046875
0.2009999999997587,-1.708251953125
0.2019999999997586,-1.708251953125
0.20299999999975848,-1.70811767578125
0.20399999999975837,-1.7079833984375
0.20499999999975826,-1.7079833984375
0.20599999999975815,-1.7078491210937499
0.20699999999975804,-1.7077148437499998
0.20799999999975793,-1.7077148437499998
0.20899999999975782,-1.7075805664062498
0.2099999999997577,-1.7074462890624997
0.2109999999997576,-1.7074462890624997
0.2119999999997575,-1.7074462890624997
0.21299999999975738,-1.70731201171875
0.21399999999975727,-1.7071777343749999
0.21499999999975716,-1.7071777343749999
0.21599999999975705,-1.7070434570312498
0.21699999999975694,-1.7069091796875
0.21799999999975683,-1.7069091796875
0.21899999999975672,-1.70677490234375
0.2199999999997566,-1.706640625
0.2209999999997565,-1.706640625
0.2219999999997564,-1.7065063476562499
0.22299999999975628,-1.7063720703124998
0.22399999999975617,-1.7063720703124998
0.22499999999975606,-1.70623779296875
0.22599999999975595,-1.706103515625
0.22699999999975584,-1.706103515625
0.22799999999975573,-1.706103515625
0.22899999999975562,-1.70596923828125
0.2299999999997555,-1.7058349609375
0.2309999999997554,-1.7058349609375
0.2319999999997553,-1.70570068359375
0.23299999999975518,-1.70556640625
0.23399999999975507,-1.70556640625
0.23499999999975496,-1.70543212890625
0.23599999999975485,-1.7052978515625
0.23699999999975474,-1.7052978515625
0.23799999999975463,-1.70516357421875
0.23899999999975452,-1.705029296875
0.2399999999997544,-1.705029296875
0.2409999999997543,-1.70489501953125
0.2419999999997542,-1.7047607421875002
0.24299999999975408,-1.7047607421875002
0.24399999999975397,-1.7046264648437501
0.24499999999975386,-1.7046264648437501
0.24599999999975375,-1.7044921875
0.24699999999975364,-1.7044921875
0.24799999999975353,-1.70435791015625
0.24899999999975342,-1.7042236328125
0.2499999999997533,-1.7042236328125
0.2509999999997532,-1.7040893554687502
0.2519999999997531,-1.7039550781250001
0.252999999999753,-1.7039550781250001
0.25399999999975287,-1.70382080078125
0.25499999999975276,-1.7036865234375003
0.25599999999975265,-1.7036865234375003
0.25699999999975254,-1.7035522460937502
0.2579999999997524,-1.7034179687500002
0.2589999999997523,-1.7034179687500002
0.2599999999997522,-1.7032836914062501
0.2609999999997521,-1.7031494140625
0.261999999999752,-1.7031494140625
0.2629999999997519,-1.70301513671875
0.26399999999975177,-1.702880859375
0.26499999999975166,-1.702880859375
0.26599999999975155,-1.70274658203125
0.26699999999975144,-1.70274658203125
0.2679999999997513,-1.7026123046875
0.2689999999997512,-1.7026123046875
0.2699999999997511,-1.70247802734375
0.270999999999751,-1.70234375
0.2719999999997509,-1.70234375
0.2729999999997508,-1.70220947265625
0.27399999999975067,-1.7020751953125002
0.27499999999975056,-1.7020751953125002
0.27599999999975044,-1.7019409179687501
0.27699999999975033,-1.701806640625
0.2779999999997502,-1.701806640625
0.2789999999997501,-1.70167236328125
0.27999999999975,-1.7015380859375
0.2809999999997499,-1.7015380859375
0.2819999999997498,-1.70140380859375
0.2829999999997497,-1.70126953125
0.28399999999974956,-1.70126953125
0.28499999999974945,-1.7011352539062499
0.28599999999974934,-1.7010009765624998
0.28699999999974923,-1.7010009765624998
0.2879999999997491,-1.70086669921875
0.288999999999749,-1.700732421875
0.2899999999997489,-1.700732421875
0.2909999999997488,-1.70059814453125
0.2919999999997487,-1.70059814453125
0.2929999999997486,-1.7004638671875
0.29399999999974846,-1.7004638671875
0.29499999999974835,-1.70032958984375
0.29599999999974824,-1.7001953125
0.29699999999974813,-1.7001953125
0.297999999999748,-1.70006103515625
0.2989999999997479,-1.6999267578125
0.2999999999997478,-1.6999267578125
0.3009999999997477,-1.69979248046875
0.3019999999997476,-1.699658203125
0.30299999999974747,-1.699658203125
0.30399999999974736,-1.69952392578125
0.30499999999974725,-1.6993896484375002
0.30599999999974714,-1.6993896484375002
0.30699999999974703,-1.6992553710937501
0.3079999999997469,-1.69912109375
0.3089999999997468,-1.69912109375
0.3099999999997467,-1.69898681640625
0.3109999999997466,-1.6988525390625
0.3119999999997465,-1.6988525390625
0.31299999999974637,-1.6987182617187502
0.31399999999974626,-1.6985839843750001
0.31499999999974615,-1.6985839843750001
0.31599999999974604,-1.69844970703125
0.31699999999974593,-1.6983154296875003
0.3179999999997458,-1.6983154296875003
0.3189999999997457,-1.6981811523437502
0.3199999999997456,-1.6980468750000002
0.3209999999997455,-1.6980468750000002
0.3219999999997454,-1.6979125976562501
0.32299999999974527,-1.6977783203125
0.32399999999974516,-1.6977783203125
0.32499999999974505,-1.6976440429687503
0.32599999999974494,-1.6976440429687503
0.32699999999974483,-1.6975097656250002
0.3279999999997447,-1.6975097656250002
0.3289999999997446,-1.6973754882812502
0.3299999999997445,-1.6972412109375004
0.3309999999997444,-1.6972412109375004
0.3319999999997443,-1.6971069335937503
0.33299999999974417,-1.6969726562500003
0.33399999999974406,-1.6969726562500003
0.33499999999974395,-1.6968383789062502
0.33599999999974384,-1.6967041015625002
0.3369999999997437,-1.6967041015625002
0.3379999999997436,-1.6965698242187501
0.3389999999997435,-1.696435546875
0.3399999999997434,-1.696435546875
0.3409999999997433,-1.69630126953125
0.3419999999997432,-1.6961669921875
0.34299999999974307,-1.6961669921875
0.34399999999974296,-1.6960327148437502
0.34499999999974285,-1.6958984375000001
0.34599999999974274,-1.6958984375000001
0.3469999999997426,-1.69576416015625
0.3479999999997425,-1.6956298828125003
0.3489999999997424,-1.6956298828125003
0.3499999999997423,-1.6954956054687502
0.3509999999997422,-1.6953613281250002
0.3519999999997421,-1.6953613281250002
0.35299999999974196,-1.6952270507812501
0.35399999999974185,-1.6950927734375
0.35499999999974174,-1.6950927734375
0.35599999999974163,-1.69495849609375
0.3569999999997415,-1.69482421875
0.3579999999997414,-1.69482421875
0.3589999999997413,-1.69468994140625
0.3599999999997412,-1.6945556640625
0.3609999999997411,-1.6945556640625
0.361999999999741,-1.69442138671875
0.36299999999974086,-1.694287109375
0.36399999999974075,-1.694287109375
0.36499999999974064,-1.69415283203125
0.36599999999974053,-1.6940185546875002
0.3669999999997404,-1.6940185546875002
0.3679999999997403,-1.6938842773437501
0.3689999999997402,-1.69375
0.3699999999997401,-1.69375
0.37099999999974,-1.69361572265625
0.37199999999973987,-1.6934814453125
0.37299999999973976,-1.6934814453125
0.37399999999973965,-1.6933471679687502
0.37499999999973954,-1.6932128906250001
0.37599999999973943,-1.6932128906250001
0.3769999999997393,-1.69307861328125
0.3779999999997392,-1.6929443359375003
0.3789999999997391,-1.6929443359375003
0.379999999999739,-1.6928100585937502
0.3809999999997389,-1.6928100585937502
0.38199999999973877,-1.6926757812500002
0.38299999999973866,-1.6925415039062501
0.38399999999973855,-1.6925415039062501
0.38499999999973844,-1.6924072265625
0.38599999999973833,-1.6924072265625
0.3869999999997382,-1.69227294921875
0.3879999999997381,-1.692138671875
0.388999999999738,-1.692138671875
0.3899999999997379,-1.69200439453125
0.3909999999997378,-1.6918701171875
0.39199999999973767,-1.6918701171875
0.39299999999973756,-1.69173583984375
0.39399999999973745,-1.6916015625
0.39499999999973734,-1.6916015625
0.39599999999973723,-1.69146728515625
0.3969999999997371,-1.6913330078125002
0.397999999999737,-1.6913330078125002
0.3989999999997369,-1.6911987304687501
0.3999999999997368,-1.691064453125
0.4009999999997367,-1.691064453125
0.40199999999973657,-1.69093017578125
0.40299999999973646,-1.6907958984375
0.40399999999973635,-1.6907958984375
0.40499999999973624,-1.69066162109375
0.4059999999997361,-1.69052734375
0.406999999999736,-1.69052734375
0.4079999999997359,-1.6903930664062499
0.4089999999997358,-1.6902587890624998
0.4099999999997357,-1.6902587890624998
0.4109999999997356,-1.69012451171875
0.41199999999973547,-1.689990234375
0.41299999999973536,-1.689990234375
0.41399999999973525,-1.68985595703125
0.41499999999973514,-1.6897216796875
0.415999999999735,-1.6897216796875
0.4169999999997349,-1.68958740234375
0.4179999999997348,-1.689453125
0.4189999999997347,-1.689453125
0.4199999999997346,-1.68931884765625
0.4209999999997345,-1.6891845703125
0.42199999999973437,-1.6891845703125
0.42299999999973426,-1.68905029296875
0.42399999999973415,-1.688916015625
0.42499999999973403,-1.688916015625
0.4259999999997339,-1.68878173828125
0.4269999999997338,-1.6886474609375002
0.4279999999997337,-1.6886474609375002
0.4289999999997336,-1.6885131835937501
0.4299999999997335,-1.68837890625
0.4309999999997334,-1.68837890625
0.43199999999973326,-1.68824462890625
0.43299999999973315,-1.6881103515625
0.43399999999973304,-1.6881103515625
0.43499999999973293,-1.6879760742187502
0.4359999999997328,-1.6878417968750001
0.4369999999997327,-1.6878417968750001
0.4379999999997326,-1.68770751953125
0.4389999999997325,-1.6875732421875003
0.4399999999997324,-1.6875732421875003
0.4409999999997323,-1.6874389648437502
0.44199999999973216,-1.6873046875000002
0.44299999999973205,-1.6873046875000002
0.44399999999973194,-1.6871704101562501
0.44499999999973183,-1.6870361328125
0.4459999999997317,-1.6870361328125
0.4469999999997316,-1.6869018554687503
0.4479999999997315,-1.6867675781250002
0.4489999999997314,-1.6867675781250002
0.4499999999997313,-1.6866333007812502
0.45099999999973117,-1.6864990234375004
0.45199999999973106,-1.6864990234375004
0.45299999999973095,-1.6863647460937503
0.45399999999973084,-1.6862304687500003
0.45499999999973073,-1.6862304687500003
0.4559999999997306,-1.6860961914062502
0.4569999999997305,-1.6859619140625002
0.4579999999997304,-1.6859619140625002
0.4589999999997303,-1.6858276367187501
0.4599999999997302,-1.685693359375
0.46099999999973007,-1.685693359375
0.46199999999972996,-1.68555908203125
0.46299999999972985,-1.6854248046875
0.46399999999972974,-1.6854248046875
0.46499999999972963,-1.6852905273437502
0.4659999999997295,-1.6851562500000001
0.4669999999997294,-1.6851562500000001
0.4679999999997293,-1.68502197265625
0.4689999999997292,-1.6848876953125003
0.4699999999997291,-1.6848876953125003
0.47099999999972897,-1.6847534179687502
0.47199999999972886,-1.6846191406250002
0.47299999999972875,-1.6846191406250002
0.47399999999972864,-1.6844848632812501
0.47499999999972853,-1.6843505859375
0.4759999999997284,-1.6843505859375
0.4769999999997283,-1.68421630859375
0.4779999999997282,-1.68408203125
0.4789999999997281,-1.68408203125
0.479999999999728,-1.68394775390625
0.48099999999972787,-1.6838134765625
0.48199999999972776,-1.6838134765625
0.48299999999972765,-1.68367919921875
0.48399999999972754,-1.683544921875
0.4849999999997274,-1.683544921875
0.4859999999997273,-1.68341064453125
0.4869999999997272,-1.6832763671875002
0.4879999999997271,-1.6832763671875002
0.488999999999727,-1.6831420898437501
0.4899999999997269,-1.6830078125
0.49099999999972677,-1.6830078125
0.49199999999972666,-1.68287353515625
0.49299999999972655,-1.6827392578125
0.49399999999972644,-1.6827392578125
0.4949999999997263,-1.6826049804687502
0.4959999999997262,-1.6824707031250001
0.4969999999997261,-1.68233642578125
0.497999999999726,-1.68233642578125
0.4989999999997259,-1.6822021484375003
0.4999999999997258,-1.6820678710937502
0.5009999999997257,-1.6820678710937502
0.5019999999997256,-1.6819335937500002
0.5029999999997254,-1.6817993164062501
0.5039999999997253,-1.6816650390625
0.5049999999997252,-1.6816650390625
0.5059999999997251,-1.6815307617187503
0.506999999999725,-1.6813964843750002
0.5079999999997249,-1.6813964843750002
0.5089999999997248,-1.6812622070312502
0.5099999999997247,-1.6811279296875004
0.5109999999997246,-1.6811279296875004
0.5119999999997245,-1.6809936523437503
0.5129999999997243,-1.6808593750000003
0.5139999999997242,-1.6808593750000003
0.5149999999997241,-1.6807250976562502
0.515999999999724,-1.6805908203125002
0.5169999999997239,-1.6805908203125002
0.5179999999997238,-1.6804565429687504
0.5189999999997237,-1.6803222656250003
0.5199999999997236,-1.6803222656250003
0.5209999999997235,-1.6801879882812503
0.5219999999997234,-1.6800537109375004
0.5229999999997232,-1.6800537109375004
0.5239999999997231,-1.6799194335937504
0.524999999999723,-1.6797851562500004
0.5259999999997229,-1.6797851562500004
0.5269999999997228,-1.6796508789062503
0.5279999999997227,-1.6795166015625003
0.5289999999997226,-1.6795166015625003
0.5299999999997225,-1.6793823242187502
0.5309999999997224,-1.6792480468750002
0.5319999999997223,-1.6792480468750002
0.5329999999997221,-1.6791137695312501
0.533999999999722,-1.6789794921875
0.5349999999997219,-1.6789794921875
0.5359999999997218,-1.6788452148437503
0.5369999999997217,-1.6787109375000002
0.5379999999997216,-1.6787109375000002
0.5389999999997215,-1.6785766601562502
0.5399999999997214,-1.6784423828125004
0.5409999999997213,-1.6784423828125004
0.5419999999997211,-1.6783081054687503
0.542999999999721,-1.6781738281250003
0.5439999999997209,-1.6781738281250003
0.5449999999997208,-1.6780395507812502
0.5459999999997207,-1.6779052734375002
0.5469999999997206,-1.6779052734375002
0.5479999999997205,-1.6777709960937501
0.5489999999997204,-1.67763671875
0.5499999999997203,-1.67763671875
0.5509999999997202,-1.67750244140625
0.55199999999972,-1.6773681640625
0.5529999999997199,-1.6773681640625
0.5539999999997198,-1.6772338867187502
0.5549999999997197,-1.6770996093750001
0.5559999999997196,-1.6770996093750001
0.5569999999997195,-1.67696533203125
0.5579999999997194,-1.6768310546875003
0.5589999999997193,-1.6768310546875003
0.5599999999997192,-1.6766967773437502
0.5609999999997191,-1.6765625000000002
0.561999999999719,-1.6765625000000002
0.5629999999997188,-1.6764282226562501
0.5639999999997187,-1.6762939453125
0.5649999999997186,-1.6762939453125
0.5659999999997185,-1.6761596679687503
0.5669999999997184,-1.6760253906250002
0.5679999999997183,-1.6760253906250002
0.5689999999997182,-1.6758911132812502
0.5699999999997181,-1.6757568359375004
0.570999999999718,-1.6757568359375004
0.5719999999997178,-1.6756225585937503
0.5729999999997177,-1.6754882812500003
0.5739999999997176,-1.6754882812500003
0.5749999999997175,-1.6753540039062502
0.5759999999997174,-1.6752197265625002
0.5769999999997173,-1.6752197265625002
0.5779999999997172,-1.6750854492187501
0.5789999999997171,-1.674951171875
0.579999999999717,-1.674951171875
0.5809999999997169,-1.67481689453125
0.5819999999997167,-1.6746826171875
0.5829999999997166,-1.6746826171875
0.5839999999997165,-1.6745483398437502
0.5849999999997164,-1.6744140625000001
0.5859999999997163,-1.67427978515625
0.5869999999997162,-1.67427978515625
0.5879999999997161,-1.6741455078125003
0.588999999999716,-1.6740112304687502
0.5899999999997159,-1.6738769531250002
0.5909999999997158,-1.6738769531250002
0.5919999999997156,-1.6737426757812501
0.5929999999997155,-1.6736083984375
0.5939999999997154,-1.6736083984375
0.5949999999997153,-1.67347412109375
0.5959999999997152,-1.67333984375
0.5969999999997151,-1.67333984375
0.597999999999715,-1.67320556640625
0.5989999999997149,-1.6730712890625
0.5999999999997148,-1.6730712890625
0.6009999999997147,-1.67293701171875
0.6019999999997145,-1.672802734375
0.6029999999997144,-1.672802734375
0.6039999999997143,-1.67266845703125
0.6049999999997142,-1.6725341796875002
0.6059999999997141,-1.6725341796875002
0.606999999999714,-1.6723999023437501
0.6079999999997139,-1.672265625
0.6089999999997138,-1.672265625
0.6099999999997137,-1.67213134765625
0.6109999999997136,-1.6719970703125
0.6119999999997134,-1.6719970703125
0.6129999999997133,-1.6718627929687502
0.6139999999997132,-1.6717285156250001
0.6149999999997131,-1.6717285156250001
0.615999999999713,-1.67159423828125
0.6169999999997129,-1.6714599609375003
0.6179999999997128,-1.6714599609375003
0.6189999999997127,-1.6713256835937502
0.6199999999997126,-1.6711914062500002
0.6209999999997124,-1.6711914062500002
0.6219999999997123,-1.6710571289062501
0.6229999999997122,-1.6709228515625
0.6239999999997121,-1.6709228515625
0.624999999999712,-1.67078857421875
0.6259999999997119,-1.670654296875
0.6269999999997118,-1.670654296875
0.6279999999997117,-1.67052001953125
0.6289999999997116,-1.6703857421875
0.6299999999997115,-1.6703857421875
0.6309999999997113,-1.67025146484375
0.6319999999997112,-1.6701171875
0.6329999999997111,-1.6701171875
0.633999999999711,-1.66998291015625
0.6349999999997109,-1.6698486328125002
0.6359999999997108,-1.6698486328125002
0.6369999999997107,-1.6697143554687501
0.6379999999997106,-1.669580078125
0.6389999999997105,-1.669580078125
0.6399999999997104,-1.66944580078125
0.6409999999997102,-1.6693115234375
0.6419999999997101,-1.6693115234375
0.64299999999971,-1.66917724609375
0.6439999999997099,-1.66904296875
0.6449999999997098,-1.66904296875
0.6459999999997097,-1.6689086914062499
0.6469999999997096,-1.6687744140624998
0.6479999999997095,-1.6687744140624998
0.6489999999997094,-1.66864013671875
0.6499999999997093,-1.668505859375
0.6509999999997091,-1.668505859375
0.651999999999709,-1.66837158203125
0.6529999999997089,-1.6682373046875
0.6539999999997088,-1.6682373046875
0.6549999999997087,-1.66810302734375
0.6559999999997086,-1.66796875
0.6569999999997085,-1.66783447265625
0.6579999999997084,-1.66783447265625
0.6589999999997083,-1.6677001953125
0.6599999999997082,-1.66756591796875
0.660999999999708,-1.667431640625
0.6619999999997079,-1.667431640625
0.6629999999997078,-1.66729736328125
0.6639999999997077,-1.6671630859375002
0.6649999999997076,-1.6671630859375002
0.6659999999997075,-1.6670288085937501
0.6669999999997074,-1.66689453125
0.6679999999997073,-1.66689453125
0.6689999999997072,-1.66676025390625
0.669999999999707,-1.6666259765625
0.6709999999997069,-1.6666259765625
0.6719999999997068,-1.66649169921875
0.6729999999997067,-1.666357421875
0.6739999999997066,-1.666357421875
0.6749999999997065,-1.6662231445312499
0.6759999999997064,-1.6660888671874998
0.6769999999997063,-1.6660888671874998
0.6779999999997062,-1.66595458984375
0.6789999999997061,-1.6658203125
0.679999999999706,-1.6658203125
0.6809999999997058,-1.66568603515625
0.6819999999997057,-1.6655517578125
0.6829999999997056,-1.6655517578125
0.6839999999997055,-1.66541748046875
0.6849999999997054,-1.665283203125
0.6859999999997053,-1.665283203125
0.6869999999997052,-1.66514892578125
0.6879999999997051,-1.6650146484375
0.688999999999705,-1.6650146484375
0.6899999999997048,-1.6648803710937499
0.6909999999997047,-1.6647460937499998
0.6919999999997046,-1.6647460937499998
0.6929999999997045,-1.6646118164062498
0.6939999999997044,-1.6644775390624997
0.6949999999997043,-1.6644775390624997
0.6959999999997042,-1.66434326171875
0.6969999999997041,-1.6642089843749999
0.697999999999704,-1.6642089843749999
0.6989999999997039,-1.6640747070312498
0.6999999999997037,-1.6639404296875
0.7009999999997036,-1.6639404296875
0.7019999999997035,-1.66380615234375
0.7029999999997034,-1.663671875
0.7039999999997033,-1.663671875
0.7049999999997032,-1.6635375976562499
0.7059999999997031,-1.6634033203124998
0.706999999999703,-1.6634033203124998
0.7079999999997029,-1.66326904296875
0.7089999999997028,-1.663134765625
0.7099999999997026,-1.663134765625
0.7109999999997025,-1.66300048828125
0.7119999999997024,-1.6628662109375
0.7129999999997023,-1.6628662109375
0.7139999999997022,-1.66273193359375
0.7149999999997021,-1.66259765625
0.715999999999702,-1.66259765625
0.7169999999997019,-1.66246337890625
0.7179999999997018,-1.6623291015625
0.7189999999997017,-1.6623291015625
0.7199999999997015,-1.66219482421875
0.7209999999997014,-1.662060546875
0.7219999999997013,-1.662060546875
0.7229999999997012,-1.66192626953125
0.7239999999997011,-1.6617919921875002
0.724999999999701,-1.6617919921875002
0.7259999999997009,-1.6616577148437501
0.7269999999997008,-1.6615234375
0.7279999999997007,-1.6615234375
0.7289999999997006,-1.66138916015625
0.7299999999997004,-1.6612548828125
0.7309999999997003,-1.6612548828125
0.7319999999997002,-1.6611206054687502
0.7329999999997001,-1.6609863281250001
0.7339999999997,-1.6609863281250001
0.7349999999996999,-1.66085205078125
0.7359999999996998,-1.6607177734375003
0.7369999999996997,-1.6607177734375003
0.7379999999996996,-1.6605834960937502
0.7389999999996995,-1.6604492187500002
0.7399999999996993,-1.6604492187500002
0.7409999999996992,-1.6603149414062501
0.7419999999996991,-1.6601806640625
0.742999999999699,-1.6601806640625
0.7439999999996989,-1.66004638671875
0.7449999999996988,-1.659912109375
0.7459999999996987,-1.65977783203125
0.7469999999996986,-1.65977783203125
0.7479999999996985,-1.6596435546875
0.7489999999996984,-1.65950927734375
0.7499999999996982,-1.65950927734375
0.7509999999996981,-1.659375
0.751999999999698,-1.65924072265625
0.7529999999996979,-1.6591064453125002
0.7539999999996978,-1.6591064453125002
0.7549999999996977,-1.6589721679687501
0.7559999999996976,-1.658837890625
0.7569999999996975,-1.658837890625
0.7579999999996974,-1.65870361328125
0.7589999999996973,-1.6585693359375
0.7599999999996971,-1.6585693359375
0.760999999999697,-1.65843505859375
0.7619999999996969,-1.65830078125
0.7629999999996968,-1.65830078125
0.7639999999996967,-1.6581665039062499
0.7649999999996966,-1.6580322265624998
0.7659999999996965,-1.6580322265624998
0.7669999999996964,-1.65789794921875
0.7679999999996963,-1.657763671875
0.7689999999996961,-1.657763671875
0.769999999999696,-1.65762939453125
0.7709999999996959,-1.6574951171875
0.7719999999996958,-1.6574951171875
0.7729999999996957,-1.65736083984375
0.7739999999996956,-1.6572265625
0.7749999999996955,-1.6572265625
0.7759999999996954,-1.65709228515625
0.7769999999996953,-1.6569580078125
0.7779999999996952,-1.6569580078125
0.778999999999695,-1.65682373046875
0.7799999999996949,-1.656689453125
0.7809999999996948,-1.656689453125
0.7819999999996947,-1.65655517578125
0.7829999999996946,-1.6564208984375002
0.7839999999996945,-1.6564208984375002
0.7849999999996944,-1.6562866210937501
0.7859999999996943,-1.65615234375
0.7869999999996942,-1.65615234375
0.7879999999996941,-1.65601806640625
0.788999999999694,-1.6558837890625
0.7899999999996938,-1.6558837890625
0.7909999999996937,-1.6557495117187502
0.7919999999996936,-1.6556152343750001
0.7929999999996935,-1.6556152343750001
