START POLYMER 0
50 4993 4971
49 4993 4971
48 4993 4971
47 4993 4971
47 4993 4972
46 4993 4972
46 4993 4973
47 4993 4973
47 4992 4973
47 4991 4973
46 4991 4973
45 4991 4973
44 4991 4973
44 4992 4973
44 4992 4972
44 4992 4971
44 4993 4971
44 4994 4971
44 4995 4971
44 4996 4971
44 4996 4972
43 4996 4972
43 4996 4973
43 4997 4973
43 4997 4974
43 4997 4975
43 4997 4976
43 4996 4976
43 4995 4976
43 4995 4977
44 4995 4977
44 4995 4978
44 4996 4978
44 4996 4979
43 4996 4979
42 4996 4979
42 4995 4979
42 4995 4980
43 4995 4980
43 4995 4979
44 4995 4979
44 4994 4979
45 4994 4979
45 4994 4978
44 4994 4978
44 4994 4977
45 4994 4977
46 4994 4977
46 4994 4978
46 4995 4978
45 4995 4978
45 4995 4977
45 4996 4977
44 4996 4977
43 4996 4977
43 4997 4977
42 4997 4977
42 4996 4977
42 4995 4977
42 4994 4977
42 4993 4977
43 4993 4977
43 4992 4977
44 4992 4977
44 4992 4978
45 4992 4978
45 4992 4979
45 4992 4980
46 4992 4980
47 4992 4980
47 4992 4981
48 4992 4981
48 4991 4981
48 4990 4981
48 4990 4982
48 4991 4982
48 4991 4983
49 4991 4983
50 4991 4983
51 4991 4983
52 4991 4983
52 4991 4984
51 4991 4984
51 4990 4984
51 4990 4985
51 4991 4985
52 4991 4985
53 4991 4985
53 4991 4984
54 4991 4984
54 4992 4984
53 4992 4984
53 4992 4985
52 4992 4985
52 4993 4985
52 4993 4984
52 4993 4983
52 4992 4983
52 4992 4984
51 4992 4984
51 4993 4984
51 4993 4985
50 4993 4985
50 4993 4984
50 4994 4984
50 4995 4984
51 4995 4984
51 4995 4985
51 4994 4985
50 4994 4985
49 4994 4985
48 4994 4985
48 4994 4984
47 4994 4984
46 4994 4984
46 4993 4984
46 4993 4985
46 4993 4986
45 4993 4986
45 4994 4986
44 4994 4986
44 4994 4987
44 4993 4987
44 4992 4987
44 4992 4988
43 4992 4988
43 4993 4988
43 4993 4987
43 4992 4987
43 4991 4987
43 4991 4988
42 4991 4988
42 4992 4988
41 4992 4988
41 4992 4989
42 4992 4989
42 4992 4990
41 4992 4990
41 4992 4991
41 4992 4992
41 4992 4993
41 4991 4993
41 4991 4994
41 4992 4994
42 4992 4994
42 4992 4993
42 4993 4993
42 4993 4992
42 4993 4991
41 4993 4991
41 4993 4990
42 4993 4990
42 4994 4990
42 4994 4989
43 4994 4989
44 4994 4989
45 4994 4989
45 4993 4989
44 4993 4989
43 4993 4989
43 4992 4989
44 4992 4989
44 4991 4989
45 4991 4989
45 4991 4990
44 4991 4990
43 4991 4990
43 4991 4991
42 4991 4991
42 4992 4991
43 4992 4991
43 4993 4991
43 4993 4990
43 4994 4990
44 4994 4990
44 4994 4991
44 4993 4991
44 4993 4990
45 4993 4990
45 4992 4990
45 4992 4991
44 4992 4991
44 4991 4991
44 4991 4992
45 4991 4992
45 4990 4992
45 4990 4993
46 4990 4993
46 4990 4992
47 4990 4992
47 4991 4992
47 4991 4993
47 4992 4993
47 4992 4992
46 4992 4992
46 4993 4992
47 4993 4992
47 4994 4992
47 4994 4993
48 4994 4993
48 4995 4993
47 4995 4993
47 4995 4992
47 4995 4991
47 4995 4990
47 4996 4990
47 4997 4990
47 4997 4989
48 4997 4989
49 4997 4989
50 4997 4989
50 4997 4990
50 4997 4991
50 4996 4991
50 4996 4990
51 4996 4990
52 4996 4990
53 4996 4990
53 4995 4990
53 4995 4989
53 4995 4988
53 4996 4988
53 4997 4988
53 4997 4989
53 4996 4989
52 4996 4989
51 4996 4989
51 4997 4989
51 4998 4989
51 4998 4988
50 4998 4988
50 4997 4988
50 4996 4988
50 4996 4989
49 4996 4989
49 4996 4990
49 4997 4990
48 4997 4990
48 4996 4990
48 4995 4990
48 4995 4989
47 4995 4989
47 4994 4989
47 4994 4988
47 4995 4988
47 4995 4987
47 4995 4986
47 4996 4986
47 4996 4987
46 4996 4987
45 4996 4987
44 4996 4987
44 4995 4987
44 4995 4988
44 4994 4988
45 4994 4988
45 4993 4988
45 4993 4987
45 4994 4987
46 4994 4987
46 4995 4987
46 4995 4988
46 4994 4988
46 4993 4988
46 4993 4987
47 4993 4987
47 4993 4986
47 4993 4985
48 4993 4985
48 4992 4985
47 4992 4985
47 4992 4986
47 4992 4987
46 4992 4987
45 4992 4987
45 4991 4987
45 4991 4988
45 4992 4988
45 4992 4989
46 4992 4989
46 4991 4989
46 4991 4988
46 4991 4987
47 4991 4987
48 4991 4987
48 4990 4987
47 4990 4987
46 4990 4987
46 4990 4986
46 4991 4986
46 4991 4985
46 4990 4985
45 4990 4985
44 4990 4985
44 4990 4986
44 4990 4987
44 4990 4988
43 4990 4988
43 4990 4987
43 4990 4986
43 4989 4986
44 4989 4986
45 4989 4986
45 4988 4986
45 4987 4986
45 4987 4985
44 4987 4985
44 4987 4986
43 4987 4986
43 4987 4985
43 4988 4985
43 4988 4984
43 4987 4984
43 4986 4984
43 4985 4984
43 4985 4983
43 4984 4983
42 4984 4983
41 4984 4983
41 4984 4982
41 4984 4981
41 4983 4981
42 4983 4981
43 4983 4981
43 4983 4980
43 4983 4979
43 4984 4979
43 4985 4979
42 4985 4979
42 4985 4978
43 4985 4978
43 4986 4978
42 4986 4978
42 4987 4978
42 4988 4978
43 4988 4978
43 4988 4979
43 4988 4980
43 4987 4980
42 4987 4980
41 4987 4980
41 4987 4981
41 4987 4982
41 4986 4982
41 4986 4981
41 4986 4980
42 4986 4980
42 4986 4981
43 4986 4981
43 4987 4981
44 4987 4981
45 4987 4981
45 4986 4981
45 4985 4981
45 4985 4982
45 4984 4982
44 4984 4982
44 4985 4982
44 4986 4982
44 4986 4983
45 4986 4983
45 4987 4983
45 4987 4984
44 4987 4984
44 4987 4983
43 4987 4983
43 4987 4982
42 4987 4982
42 4988 4982
41 4988 4982
40 4988 4982
40 4987 4982
40 4987 4983
40 4986 4983
39 4986 4983
39 4986 4982
39 4987 4982
39 4987 4981
39 4987 4980
39 4987 4979
38 4987 4979
38 4987 4978
39 4987 4978
39 4986 4978
39 4986 4979
38 4986 4979
38 4985 4979
38 4985 4980
38 4985 4981
38 4984 4981
38 4983 4981
38 4983 4980
38 4982 4980
38 4982 4981
39 4982 4981
39 4981 4981
39 4980 4981
39 4980 4980
39 4981 4980
39 4982 4980
39 4983 4980
39 4983 4981
39 4983 4982
39 4982 4982
40 4982 4982
40 4981 4982
40 4981 4983
40 4981 4984
41 4981 4984
42 4981 4984
42 4982 4984
42 4982 4983
41 4982 4983
40 4982 4983
39 4982 4983
39 4982 4984
39 4983 4984
39 4984 4984
39 4984 4985
39 4983 4985
38 4983 4985
38 4983 4986
38 4984 4986
38 4984 4987
38 4985 4987
39 4985 4987
40 4985 4987
41 4985 4987
41 4986 4987
41 4986 4988
40 4986 4988
40 4987 4988
39 4987 4988
39 4987 4987
39 4988 4987
38 4988 4987
38 4989 4987
38 4989 4986
38 4990 4986
37 4990 4986
36 4990 4986
36 4991 4986
35 4991 4986
34 4991 4986
34 4991 4987
34 4992 4987
34 4993 4987
33 4993 4987
33 4993 4988
32 4993 4988
32 4993 4987
32 4994 4987
31 4994 4987
30 4994 4987
29 4994 4987
29 4995 4987
30 4995 4987
31 4995 4987
31 4995 4986
32 4995 4986
33 4995 4986
33 4994 4986
33 4994 4987
33 4995 4987
33 4995 4988
33 4995 4989
33 4995 4990
33 4995 4991
33 4995 4992
34 4995 4992
35 4995 4992
35 4996 4992
35 4996 4991
36 4996 4991
37 4996 4991
37 4996 4992
37 4997 4992
37 4997 4991
37 4998 4991
37 4999 4991
36 4999 4991
36 4999 4992
36 4999 4993
36 4998 4993
36 4998 4994
35 4998 4994
34 4998 4994
34 4998 4995
34 4998 4996
35 4998 4996
35 4998 4995
36 4998 4995
37 4998 4995
37 4999 4995
36 4999 4995
36 5000 4995
36 5000 4996
36 4999 4996
36 4998 4996
36 4998 4997
36 4997 4997
37 4997 4997
38 4997 4997
38 4997 4998
39 4997 4998
39 4996 4998
39 4996 4999
39 4997 4999
39 4998 4999
39 4998 4998
38 4998 4998
37 4998 4998
37 4998 4997
38 4998 4997
39 4998 4997
39 4997 4997
39 4996 4997
38 4996 4997
38 4996 4996
38 4997 4996
37 4997 4996
37 4998 4996
37 4999 4996
38 4999 4996
38 5000 4996
39 5000 4996
39 5001 4996
39 5001 4995
39 0 4995
39 1 4995
39 1 4996
39 2 4996
39 2 4997
39 2 4998
39 3 4998
39 3 4997
38 3 4997
38 4 4997
38 5 4997
38 5 4996
38 4 4996
38 4 4995
38 3 4995
37 3 4995
37 3 4996
37 2 4996
37 2 4995
37 2 4994
37 2 4993
38 2 4993
39 2 4993
39 2 4994
39 3 4994
39 3 4993
39 4 4993
39 5 4993
39 6 4993
40 6 4993
41 6 4993
41 6 4992
42 6 4992
43 6 4992
43 7 4992
43 8 4992
43 9 4992
43 10 4992
43 10 4991
44 10 4991
44 10 4990
44 9 4990
44 9 4989
43 9 4989
43 9 4988
42 9 4988
42 9 4987
43 9 4987
43 9 4986
44 9 4986
44 9 4985
44 8 4985
44 8 4984
44 9 4984
44 10 4984
45 10 4984
45 10 4985
44 10 4985
43 10 4985
43 9 4985
43 8 4985
43 7 4985
44 7 4985
44 6 4985
43 6 4985
43 6 4986
43 6 4987
42 6 4987
42 7 4987
42 7 4988
42 6 4988
42 5 4988
42 5 4989
42 5 4990
42 6 4990
42 6 4991
43 6 4991
43 6 4990
43 7 4990
43 7 4989
44 7 4989
44 8 4989
44 8 4990
44 8 4991
43 8 4991
43 8 4990
42 8 4990
42 8 4991
42 7 4991
42 7 4990
41 7 4990
41 8 4990
41 8 4989
41 7 4989
41 6 4989
41 6 4990
41 5 4990
41 4 4990
40 4 4990
40 3 4990
40 3 4991
41 3 4991
41 3 4992
41 4 4992
40 4 4992
40 3 4992
40 3 4993
40 2 4993
41 2 4993
41 1 4993
41 0 4993
41 5001 4993
41 5001 4992
41 0 4992
42 0 4992
42 0 4993
43 0 4993
43 0 4992
44 0 4992
44 5001 4992
45 5001 4992
45 0 4992
46 0 4992
46 0 4993
46 5001 4993
46 5001 4992
46 5000 4992
45 5000 4992
44 5000 4992
44 5000 4993
43 5000 4993
43 5001 4993
43 5001 4992
43 5000 4992
42 5000 4992
42 4999 4992
42 4998 4992
43 4998 4992
44 4998 4992
44 4998 4991
45 4998 4991
46 4998 4991
46 4998 4992
46 4997 4992
47 4997 4992
47 4997 4993
47 4997 4994
47 4996 4994
47 4996 4993
47 4996 4992
48 4996 4992
48 4996 4993
49 4996 4993
49 4996 4994
49 4995 4994
49 4995 4995
49 4995 4996
49 4995 4997
49 4995 4998
49 4995 4999
49 4995 5000
49 4994 5000
49 4994 5001
49 4993 5001
49 4993 0
49 4993 1
49 4992 1
50 4992 1
50 4991 1
50 4991 2
50 4992 2
49 4992 2
49 4992 3
49 4992 4
50 4992 4
50 4992 3
51 4992 3
51 4991 3
51 4990 3
51 4990 4
51 4990 5
51 4989 5
51 4988 5
52 4988 5
52 4989 5
52 4990 5
52 4990 6
52 4989 6
53 4989 6
54 4989 6
54 4990 6
54 4990 5
55 4990 5
55 4989 5
55 4989 6
55 4990 6
55 4991 6
55 4992 6
54 4992 6
54 4991 6
54 4991 5
54 4991 4
53 4991 4
53 4992 4
52 4992 4
52 4993 4
51 4993 4
51 4992 4
51 4991 4
52 4991 4
52 4991 3
53 4991 3
53 4991 2
53 4990 2
54 4990 2
55 4990 2
56 4990 2
57 4990 2
57 4991 2
58 4991 2
58 4992 2
57 4992 2
56 4992 2
56 4992 1
56 4991 1
55 4991 1
55 4991 0
54 4991 0
54 4990 0
54 4989 0
53 4989 0
53 4989 5001
53 4988 5001
54 4988 5001
54 4988 5000
53 4988 5000
53 4987 5000
52 4987 5000
52 4986 5000
52 4985 5000
52 4985 4999
52 4985 4998
52 4986 4998
53 4986 4998
53 4986 4999
52 4986 4999
51 4986 4999
51 4986 5000
51 4987 5000
51 4987 4999
50 4987 4999
50 4986 4999
50 4986 4998
50 4985 4998
50 4985 4997
50 4984 4997
50 4983 4997
50 4983 4998
50 4983 4999
49 4983 4999
49 4982 4999
50 4982 4999
50 4981 4999
50 4981 5000
49 4981 5000
49 4981 5001
50 4981 5001
50 4981 0
49 4981 0
49 4981 1
48 4981 1
48 4981 0
47 4981 0
47 4981 5001
48 4981 5001
48 4980 5001
48 4980 0
49 4980 0
49 4980 5001
49 4980 5000
49 4979 5000
49 4978 5000
48 4978 5000
47 4978 5000
47 4978 5001
47 4978 0
47 4977 0
48 4977 0
48 4978 0
49 4978 0
49 4977 0
50 4977 0
50 4977 1
50 4977 2
50 4978 2
49 4978 2
49 4979 2
49 4979 3
49 4978 3
49 4977 3
49 4977 2
48 4977 2
48 4977 3
48 4978 3
48 4978 4
48 4979 4
48 4979 3
48 4980 3
48 4980 2
48 4981 2
48 4981 3
49 4981 3
49 4981 2
49 4980 2
49 4980 1
50 4980 1
51 4980 1
51 4980 0
51 4979 0
51 4978 0
51 4978 1
52 4978 1
52 4978 2
51 4978 2
51 4978 3
50 4978 3
50 4979 3
50 4979 4
50 4980 4
51 4980 4
51 4980 3
51 4980 2
51 4981 2
52 4981 2
53 4981 2
54 4981 2
55 4981 2
56 4981 2
57 4981 2
57 4980 2
57 4980 1
58 4980 1
58 4979 1
58 4978 1
58 4977 1
58 4977 0
59 4977 0
60 4977 0
60 4977 1
59 4977 1
59 4977 2
59 4977 3
59 4978 3
60 4978 3
61 4978 3
61 4978 2
60 4978 2
60 4977 2
61 4977 2
62 4977 2
62 4977 1
62 4977 0
62 4978 0
62 4978 5001
62 4979 5001
63 4979 5001
63 4980 5001
64 4980 5001
64 4980 5000
63 4980 5000
63 4981 5000
62 4981 5000
62 4981 5001
62 4981 0
63 4981 0
63 4981 1
62 4981 1
62 4982 1
63 4982 1
63 4982 2
63 4982 3
63 4982 4
62 4982 4
61 4982 4
61 4981 4
61 4981 5
60 4981 5
60 4981 6
61 4981 6
62 4981 6
62 4981 5
63 4981 5
63 4982 5
62 4982 5
62 4982 6
62 4983 6
62 4984 6
62 4985 6
62 4985 7
62 4984 7
63 4984 7
63 4984 6
63 4985 6
64 4985 6
64 4984 6
64 4984 7
64 4984 8
64 4983 8
65 4983 8
65 4982 8
64 4982 8
63 4982 8
63 4981 8
63 4980 8
62 4980 8
62 4981 8
61 4981 8
60 4981 8
60 4981 7
61 4981 7
61 4980 7
62 4980 7
63 4980 7
63 4980 6
64 4980 6
64 4981 6
64 4981 5
64 4982 5
64 4982 4
64 4983 4
64 4983 5
65 4983 5
65 4983 6
65 4983 7
64 4983 7
64 4982 7
64 4982 6
64 4983 6
63 4983 6
63 4982 6
63 4982 7
62 4982 7
62 4981 7
63 4981 7
64 4981 7
65 4981 7
65 4982 7
66 4982 7
67 4982 7
67 4982 8
67 4983 8
68 4983 8
68 4982 8
68 4981 8
69 4981 8
69 4980 8
69 4980 7
69 4981 7
69 4982 7
70 4982 7
70 4982 8
69 4982 8
69 4983 8
69 4983 7
68 4983 7
67 4983 7
67 4984 7
67 4984 6
67 4983 6
68 4983 6
68 4983 5
67 4983 5
66 4983 5
66 4983 6
66 4984 6
65 4984 6
65 4985 6
65 4985 7
64 4985 7
64 4985 8
64 4985 9
64 4985 10
64 4984 10
64 4983 10
63 4983 10
62 4983 10
62 4984 10
62 4985 10
63 4985 10
63 4986 10
63 4987 10
63 4987 11
62 4987 11
62 4988 11
62 4988 12
62 4987 12
61 4987 12
60 4987 12
59 4987 12
59 4987 11
58 4987 11
58 4987 12
58 4988 12
58 4989 12
59 4989 12
59 4990 12
60 4990 12
61 4990 12
61 4989 12
61 4988 12
61 4988 11
61 4988 10
61 4988 9
61 4989 9
61 4989 8
61 4988 8
61 4988 7
61 4987 7
60 4987 7
60 4988 7
60 4989 7
60 4990 7
60 4990 6
60 4990 5
60 4990 4
61 4990 4
61 4990 3
60 4990 3
59 4990 3
58 4990 3
58 4989 3
58 4988 3
58 4988 4
58 4987 4
58 4986 4
57 4986 4
56 4986 4
55 4986 4
55 4985 4
55 4984 4
55 4983 4
55 4983 5
54 4983 5
54 4982 5
54 4982 6
55 4982 6
56 4982 6
56 4982 7
57 4982 7
57 4983 7
57 4983 8
57 4982 8
57 4981 8
57 4980 8
57 4980 7
57 4980 6
56 4980 6
55 4980 6
55 4980 5
55 4979 5
56 4979 5
56 4980 5
56 4981 5
56 4981 4
56 4981 3
56 4980 3
55 4980 3
55 4980 4
56 4980 4
56 4979 4
55 4979 4
54 4979 4
54 4979 3
54 4980 3
54 4980 2
55 4980 2
55 4979 2
54 4979 2
54 4979 1
54 4979 0
54 4978 0
55 4978 0
55 4977 0
55 4976 0
54 4976 0
53 4976 0
53 4976 5001
54 4976 5001
54 4975 5001
54 4975 0
54 4975 1
54 4976 1
54 4977 1
53 4977 1
53 4978 1
53 4979 1
53 4979 2
53 4980 2
53 4980 3
53 4981 3
54 4981 3
54 4981 4
54 4981 5
54 4981 6
54 4980 6
54 4980 7
54 4980 8
54 4981 8
54 4982 8
54 4982 9
53 4982 9
53 4982 10
53 4983 10
53 4984 10
52 4984 10
51 4984 10
51 4984 11
51 4985 11
51 4985 12
51 4986 12
51 4986 13
52 4986 13
52 4985 13
53 4985 13
53 4985 12
53 4986 12
53 4987 12
54 4987 12
54 4988 12
55 4988 12
55 4988 11
56 4988 11
56 4987 11
55 4987 11
55 4986 11
55 4985 11
55 4984 11
55 4984 10
56 4984 10
57 4984 10
57 4984 11
56 4984 11
56 4984 12
56 4983 12
56 4983 11
55 4983 11
55 4983 10
54 4983 10
54 4984 10
54 4984 11
54 4983 11
53 4983 11
53 4984 11
53 4985 11
53 4985 10
54 4985 10
54 4985 9
54 4985 8
54 4986 8
54 4987 8
54 4987 9
53 4987 9
52 4987 9
51 4987 9
51 4987 8
51 4986 8
51 4985 8
50 4985 8
49 4985 8
49 4985 7
48 4985 7
48 4985 6
48 4984 6
48 4983 6
48 4982 6
48 4982 7
49 4982 7
49 4983 7
49 4984 7
50 4984 7
50 4983 7
50 4983 6
51 4983 6
52 4983 6
52 4984 6
52 4984 7
52 4983 7
53 4983 7
53 4984 7
53 4985 7
53 4986 7
54 4986 7
54 4987 7
53 4987 7
52 4987 7
52 4986 7
52 4986 6
52 4987 6
52 4987 5
51 4987 5
50 4987 5
50 4986 5
49 4986 5
49 4986 6
50 4986 6
50 4985 6
51 4985 6
51 4984 6
51 4984 7
51 4985 7
52 4985 7
52 4985 6
52 4985 5
53 4985 5
53 4986 5
53 4986 4
53 4985 4
52 4985 4
52 4985 3
52 4986 3
53 4986 3
53 4987 3
53 4988 3
53 4989 3
54 4989 3
54 4988 3
54 4988 2
54 4987 2
54 4987 1
54 4986 1
55 4986 1
55 4986 2
54 4986 2
53 4986 2
53 4987 2
53 4988 2
53 4989 2
52 4989 2
52 4989 3
52 4988 3
52 4988 4
51 4988 4
51 4989 4
50 4989 4
50 4989 3
50 4988 3
50 4988 4
50 4987 4
50 4987 3
49 4987 3
49 4987 2
49 4987 1
48 4987 1
48 4987 2
48 4986 2
47 4986 2
47 4986 1
47 4986 0
47 4987 0
47 4987 5001
46 4987 5001
46 4987 0
46 4986 0
45 4986 0
45 4987 0
44 4987 0
44 4988 0
44 4988 1
45 4988 1
45 4988 2
45 4987 2
44 4987 2
44 4986 2
44 4985 2
45 4985 2
45 4986 2
45 4986 3
45 4986 4
45 4985 4
44 4985 4
44 4985 5
44 4985 6
44 4985 7
44 4986 7
43 4986 7
43 4986 6
43 4986 5
43 4985 5
43 4985 6
43 4985 7
42 4985 7
42 4984 7
42 4984 6
42 4984 5
42 4983 5
42 4983 4
42 4982 4
43 4982 4
43 4982 3
42 4982 3
41 4982 3
41 4983 3
41 4983 2
42 4983 2
43 4983 2
44 4983 2
44 4983 3
44 4982 3
44 4982 4
44 4982 5
44 4981 5
44 4980 5
43 4980 5
43 4980 4
43 4980 3
43 4980 2
43 4979 2
43 4979 3
44 4979 3
45 4979 3
45 4979 4
44 4979 4
43 4979 4
43 4978 4
42 4978 4
42 4979 4
42 4979 3
42 4978 3
42 4978 2
42 4978 1
42 4979 1
42 4979 0
43 4979 0
44 4979 0
44 4978 0
44 4978 5001
45 4978 5001
45 4978 5000
46 4978 5000
46 4978 4999
46 4979 4999
46 4980 4999
47 4980 4999
47 4980 5000
47 4981 5000
46 4981 5000
46 4981 5001
46 4982 5001
46 4982 5000
46 4982 4999
45 4982 4999
45 4981 4999
44 4981 4999
43 4981 4999
43 4980 4999
43 4979 4999
43 4979 5000
42 4979 5000
42 4978 5000
41 4978 5000
40 4978 5000
39 4978 5000
39 4978 5001
38 4978 5001
38 4978 0
38 4977 0
38 4977 5001
38 4976 5001
38 4975 5001
38 4975 0
39 4975 0
40 4975 0
40 4974 0
41 4974 0
42 4974 0
43 4974 0
43 4975 0
42 4975 0
41 4975 0
41 4976 0
41 4976 1
42 4976 1
42 4976 2
43 4976 2
43 4975 2
42 4975 2
41 4975 2
41 4975 1
40 4975 1
40 4975 2
39 4975 2
38 4975 2
38 4974 2
38 4973 2
39 4973 2
39 4974 2
40 4974 2
41 4974 2
41 4973 2
40 4973 2
40 4973 3
40 4974 3
40 4975 3
40 4975 4
40 4976 4
40 4976 3
41 4976 3
42 4976 3
42 4975 3
41 4975 3
41 4975 4
41 4976 4
42 4976 4
42 4977 4
42 4977 3
41 4977 3
41 4977 2
41 4977 1
40 4977 1
40 4976 1
39 4976 1
39 4977 1
39 4978 1
39 4978 0
40 4978 0
40 4979 0
41 4979 0
41 4978 0
41 4978 1
41 4979 1
40 4979 1
40 4980 1
41 4980 1
42 4980 1
42 4981 1
42 4982 1
42 4982 0
42 4983 0
42 4983 1
43 4983 1
43 4983 0
43 4983 5001
42 4983 5001
42 4982 5001
41 4982 5001
40 4982 5001
39 4982 5001
38 4982 5001
38 4982 5000
37 4982 5000
37 4983 5000
36 4983 5000
35 4983 5000
34 4983 5000
34 4984 5000
35 4984 5000
35 4984 4999
35 4984 4998
35 4985 4998
35 4985 4999
36 4985 4999
36 4986 4999
36 4987 4999
35 4987 4999
35 4987 4998
35 4987 4997
36 4987 4997
36 4988 4997
37 4988 4997
37 4989 4997
36 4989 4997
35 4989 4997
35 4989 4998
35 4989 4999
35 4989 5000
35 4990 5000
35 4991 5000
35 4991 4999
35 4990 4999
35 4990 4998
34 4990 4998
34 4991 4998
34 4991 4997
34 4992 4997
34 4992 4998
34 4992 4999
35 4992 4999
35 4993 4999
35 4994 4999
35 4995 4999
36 4995 4999
36 4995 4998
36 4994 4998
36 4994 4997
35 4994 4997
35 4993 4997
35 4993 4998
35 4992 4998
36 4992 4998
36 4993 4998
37 4993 4998
37 4994 4998
37 4994 4999
37 4993 4999
38 4993 4999
38 4993 4998
38 4992 4998
38 4991 4998
37 4991 4998
37 4991 4999
37 4992 4999
37 4992 5000
38 4992 5000
39 4992 5000
39 4992 5001
39 4991 5001
39 4991 5000
40 4991 5000
40 4991 5001
40 4990 5001
40 4990 5000
40 4990 4999
40 4990 4998
40 4989 4998
40 4989 4999
39 4989 4999
39 4989 4998
39 4989 4997
40 4989 4997
40 4988 4997
39 4988 4997
39 4988 4998
38 4988 4998
38 4987 4998
39 4987 4998
40 4987 4998
40 4987 4999
40 4986 4999
39 4986 4999
39 4986 5000
39 4986 5001
39 4985 5001
40 4985 5001
40 4985 0
41 4985 0
41 4985 1
41 4986 1
40 4986 1
40 4987 1
40 4988 1
41 4988 1
41 4987 1
42 4987 1
42 4986 1
42 4986 2
42 4986 3
42 4985 3
41 4985 3
40 4985 3
40 4984 3
41 4984 3
41 4984 4
41 4983 4
40 4983 4
40 4983 3
39 4983 3
39 4982 3
38 4982 3
38 4982 2
38 4982 1
39 4982 1
39 4982 2
40 4982 2
40 4982 1
40 4981 1
41 4981 1
41 4981 2
40 4981 2
40 4980 2
39 4980 2
38 4980 2
37 4980 2
37 4981 2
37 4981 3
36 4981 3
36 4982 3
35 4982 3
35 4982 4
35 4981 4
35 4981 5
34 4981 5
34 4980 5
35 4980 5
35 4979 5
35 4979 6
36 4979 6
37 4979 6
37 4979 5
37 4978 5
37 4977 5
37 4977 6
37 4977 7
37 4976 7
37 4976 8
37 4976 9
37 4976 10
37 4977 10
38 4977 10
38 4978 10
38 4979 10
37 4979 10
37 4979 9
38 4979 9
39 4979 9
39 4979 10
39 4978 10
40 4978 10
40 4977 10
40 4977 9
41 4977 9
41 4977 8
41 4978 8
41 4978 9
41 4978 10
41 4977 10
41 4976 10
40 4976 10
40 4975 10
40 4975 9
39 4975 9
38 4975 9
38 4975 8
38 4975 7
39 4975 7
40 4975 7
40 4975 8
41 4975 8
41 4975 7
41 4975 6
42 4975 6
42 4975 7
42 4976 7
41 4976 7
41 4976 8
41 4976 9
41 4975 9
41 4974 9
41 4974 8
42 4974 8
42 4974 7
42 4974 6
43 4974 6
44 4974 6
45 4974 6
46 4974 6
46 4974 7
45 4974 7
45 4973 7
46 4973 7
46 4973 8
46 4972 8
46 4972 9
46 4972 10
47 4972 10
47 4972 11
47 4971 11
48 4971 11
48 4971 10
49 4971 10
50 4971 10
50 4971 9
50 4970 9
50 4970 10
50 4970 11
50 4969 11
50 4969 12
50 4968 12
50 4968 11
51 4968 11
51 4968 12
51 4968 13
51 4968 14
51 4968 15
50 4968 15
50 4968 16
50 4968 17
49 4968 17
49 4968 16
49 4969 16
49 4969 17
50 4969 17
51 4969 17
52 4969 17
53 4969 17
54 4969 17
54 4969 18
55 4969 18
55 4969 19
55 4968 19
55 4968 18
55 4967 18
55 4966 18
56 4966 18
56 4966 19
55 4966 19
54 4966 19
54 4965 19
54 4964 19
53 4964 19
53 4963 19
53 4963 18
53 4962 18
52 4962 18
52 4962 17
53 4962 17
53 4963 17
54 4963 17
55 4963 17
55 4963 16
54 4963 16
54 4962 16
54 4962 15
55 4962 15
56 4962 15
56 4963 15
55 4963 15
54 4963 15
53 4963 15
52 4963 15
51 4963 15
50 4963 15
50 4963 14
50 4963 13
50 4962 13
50 4962 14
50 4962 15
50 4961 15
49 4961 15
49 4960 15
49 4960 14
49 4959 14
50 4959 14
50 4958 14
49 4958 14
48 4958 14
48 4957 14
48 4957 13
48 4956 13
48 4956 12
48 4956 11
47 4956 11
47 4955 11
48 4955 11
48 4955 12
48 4955 13
49 4955 13
49 4955 12
49 4954 12
49 4953 12
49 4953 11
49 4954 11
48 4954 11
47 4954 11
47 4954 12
48 4954 12
48 4953 12
48 4953 11
48 4952 11
47 4952 11
47 4952 12
46 4952 12
46 4951 12
46 4950 12
46 4950 11
47 4950 11
47 4951 11
48 4951 11
48 4951 12
48 4951 13
49 4951 13
49 4951 14
49 4951 15
48 4951 15
48 4951 16
48 4952 16
49 4952 16
50 4952 16
51 4952 16
51 4953 16
51 4953 17
51 4953 18
52 4953 18
52 4954 18
53 4954 18
53 4954 19
53 4954 20
52 4954 20
52 4954 19
52 4955 19
53 4955 19
53 4955 20
52 4955 20
52 4956 20
52 4957 20
51 4957 20
50 4957 20
50 4957 21
50 4957 22
49 4957 22
49 4957 21
49 4958 21
49 4958 20
49 4959 20
48 4959 20
47 4959 20
47 4959 21
47 4958 21
48 4958 21
48 4958 20
48 4958 19
48 4959 19
48 4960 19
49 4960 19
49 4959 19
49 4958 19
49 4958 18
49 4958 17
49 4959 17
50 4959 17
50 4959 16
50 4959 15
51 4959 15
51 4960 15
51 4960 14
52 4960 14
52 4960 13
52 4960 12
52 4961 12
53 4961 12
53 4961 13
54 4961 13
54 4961 14
55 4961 14
55 4962 14
55 4963 14
56 4963 14
56 4962 14
56 4961 14
56 4960 14
55 4960 14
54 4960 14
53 4960 14
53 4961 14
53 4962 14
53 4963 14
53 4964 14
54 4964 14
54 4965 14
55 4965 14
55 4965 15
56 4965 15
